Wavelength (μm),LDOS Power (a.u.)
0.5298734177215189,0.9436999618190313
0.5288692356285534,0.946442245312391
0.5278688524590164,0.9481213238757505
0.5268722466960352,0.9488630818912488
0.5258793969849246,0.9498012460221712
0.5248902821316614,0.9518540510764845
0.5239048811013767,0.9547372269656591
0.5229231730168644,0.9572740772138683
0.5219451371571072,0.9586645191559737
0.5209707529558182,0.9593446647601924
0.5199999999999999,0.9605135887074032
0.5190328580285183,0.9628406933476065
0.5180693069306931,0.9657469539142544
0.5171093267449042,0.9680316618737919
0.5161528976572133,0.9691663859556577
0.5152,0.9698619043373452
0.5142506142506142,0.9712999730217493
0.5133047210300429,0.973860128826488
0.5123623011015911,0.9767130354661495
0.5114233353695784,0.9787160009324458
0.5104878048780487,0.9796438328626076
0.5095556908094948,0.9804294067504499
0.5086269744835965,0.9821570110722725
0.5077016373559733,0.9848945769509111
0.5067796610169492,0.9876222866702619
0.5058610271903323,0.9893325289997832
0.5049457177322074,0.9901149847971026
0.5040337146297411,0.9910584967187196
0.5031249999999999,0.9930770586076524
0.5022195560887822,0.9959255805589193
0.501317365269461,0.9984651491942688
0.500418410041841,0.9998907389642689
0.49952267303102615,1.0005981330321698
0.4986301369863014,1.001756613614081
0.49774078478002376,1.0040487009956716
0.49685459940652815,1.006935063979949
0.49597156398104264,1.009236195329659
0.4950916617386162,1.0104035984580315
0.4942148760330578,1.011110689599194
0.4933411903358868,1.0125269205576506
0.49247058823529416,1.0150574344092334
0.4916030534351144,1.0179063608116343
0.4907385697538101,1.0199344085146302
0.48987712112346404,1.0208867861419246
0.489018691588785,1.0216681954655398
0.4881632653061224,1.0233681428851178
0.48731082654249125,1.0260865077766883
0.48646135967460774,1.0288251631341543
0.48561484918793496,1.0305632294091274
0.4847712796757382,1.0313577873829294
0.4839306358381502,1.0322834310609208
0.4830929024812464,1.0342746427804845
0.48225806451612907,1.0371178826172853
0.48142610695802185,1.0396803439938482
0.4805970149253731,1.04113036498659
0.4797707736389685,1.0418348938094928
0.4789473684210526,1.0429656738510402
0.4781267846944603,1.0452367278716992
0.47730900798175596,1.04813326536127
0.4764940239043824,1.0504646134504267
0.4756818181818182,1.0516473680627845
0.474872376630743,1.052336153845817
0.47406568516421294,1.0537201385631396
0.4732617297908423,1.0562411789781014
0.4724604966139955,1.0591151612475078
0.4716619718309859,1.0611749753527777
0.4708661417322834,1.0621290090842208
0.4700729927007299,1.0628783278571798
0.46928251121076225,1.064547630336335
0.46849468382764414,1.0672719728900284
0.46770949720670385,1.0700478972603482
0.4669269380925823,1.0718129584186706
0.4661469933184855,1.072592465652062
0.4653696498054475,1.0734758985208064
0.4645948945615982,1.0754444314353924
0.46382271468144043,1.0783111687875477
0.4630530973451327,1.0809185643247885
0.46228602981778016,1.0823846076864276
0.46152149944873205,1.0830563687925856
0.46075949367088603,1.0841401860976043
0.46,1.086402429877789
0.4592430060340099,1.0893399151399645
0.45848849945235487,1.0917178289958964
0.45773646801530893,1.0929002319858776
0.4569868995633188,1.0935397506769458
0.45623978201634874,1.0948786167712559
0.45549510337323174,1.0974094906148362
0.4547528517110266,1.1003395308193071
0.45401301518438175,1.1024405706998008
0.4532755820249053,1.1033739125290523
0.4525405405405405,1.1040609427725276
0.45180787911494874,1.1056941834560499
0.45107758620689653,1.1084500566721542
0.45034965034965035,1.1112926081656695
0.4496240601503759,1.1130863087044294
0.4489008042895442,1.113822791989457
0.44817987152034255,1.1146364792789059
0.4474612506680919,1.1165851323704574
0.4467449306296692,1.1195059563377763
0.44603090037293547,1.1221840819296274
0.44531914893617025,1.123659388552778
0.4446096654275093,1.1242661715571294
0.44390243902439025,1.1252800619698302
0.44319745897300156,1.1275449001080593
0.4424947145877378,1.1305573843891277
0.4417941952506596,1.1330022092681777
0.44109589041095887,1.134168909877889
0.4403997895844292,1.1347244539308212
0.4397058823529411,1.136001640014509
0.43901415836392244,1.1385623136417187
0.43832460732984296,1.1415840131738468
0.4376372190277052,1.1437394069051465
0.4369519832985386,1.1446283888574615
0.4362688900468994,1.14521798104684
0.4355879292403746,1.1468066584620153
0.43490909090909086,1.149622054267286
0.43423236514522817,1.1525661822787587
0.4335577421025375,1.1543928948251427
0.43288521199586355,1.1550551587754105
0.4322147651006711,1.155765820021573
0.43154639175257736,1.1576955214722318
0.43088008234688624,1.160705376336649
0.4302158273381295,1.163486110305045
0.42955361723961005,1.164965104435638
0.4288934426229508,1.1654695269385735
0.42823529411764705,1.166384557282909
0.42757916241062305,1.1686633090031702
0.426925038245793,1.1717910545466241
0.4262729124236252,1.1743290656791525
0.4256227758007118,1.1754638164645757
0.4249746192893401,1.175893718327287
0.4243284338570705,1.1770871653651331
0.4236842105263158,1.179699777336074
0.42304194037392623,1.1828565256119605
0.42240161453077696,1.185084433153199
0.4217632241813602,1.1859020041055237
0.4211267605633802,1.1863506469166394
0.42049221496735306,1.1878820046386345
0.41985957873620866,1.1907896602666654
0.41922884326489734,1.1938791760334224
0.4186,1.1957466140827613
0.41797304043934097,1.1962973722877634
0.4173479561316052,1.1968625695081192
0.41672473867595816,1.1987720221415474
0.41610337972166994,1.2019132746966794
0.4154838709677419,1.2048377167628905
0.4148662041625371,1.2063156998872029
0.41425037110341417,1.2066715951685005
0.4136363636363636,1.2074496846995406
0.41302417365564875,1.2097542044555323
0.4124137931034483,1.2130474214867712
0.4118052139695032,1.2157135791212392
0.4111984282907662,1.216797867087944
0.41059342815105443,1.217049269996145
0.40999020568070516,1.2181287468298154
0.4093887530562347,1.2208193317758562
0.4087890625,1.2241665544578995
0.4081911262798634,1.2264922581913331
0.40759493670886077,1.2272054516205462
0.4070004861448711,1.227456622815451
0.4064077669902913,1.2289117721462723
0.4058167716917111,1.2319520711466165
0.4052274927395934,1.2352441761663262
0.4046399226679555,1.2371645262827797
0.40405405405405403,1.2375566703147716
0.40346987951807234,1.2379200134952313
0.40288739172281035,1.2398049136487697
0.4023065833733782,1.2431314327177188
0.4017274472168905,1.246254405239114
0.4011499760421658,1.2477274405142573
0.40057416267942586,1.2478749757839684
0.4,1.2484643049345656
