wavelength (microns),Re_eps,Im_eps
0.42,0.464154,5.05292
0.419811,0.463462,5.05041
0.419622,0.46277,5.04789
0.419433,0.462079,5.04538
0.419245,0.461389,5.04288
0.419056,0.460701,5.04037
0.418868,0.460013,5.03787
0.41868,0.459326,5.03536
0.418492,0.45864,5.03286
0.418304,0.457955,5.03036
0.418117,0.457272,5.02787
0.417929,0.456589,5.02537
0.417742,0.455907,5.02288
0.417555,0.455226,5.02039
0.417368,0.454547,5.0179
0.417181,0.453868,5.01541
0.416995,0.45319,5.01292
0.416808,0.452513,5.01044
0.416622,0.451837,5.00796
0.416436,0.451162,5.00548
0.41625,0.450488,5.003
0.416064,0.449816,5.00052
0.415879,0.449144,4.99804
0.415693,0.448473,4.99557
0.415508,0.447803,4.9931
0.415323,0.447134,4.99063
0.415138,0.446466,4.98816
0.414953,0.445798,4.9857
0.414769,0.445132,4.98323
0.414584,0.444467,4.98077
0.4144,0.443803,4.97831
0.414216,0.44314,4.97585
0.414032,0.442478,4.97339
0.413848,0.441816,4.97094
0.413665,0.441156,4.96848
0.413481,0.440497,4.96603
0.4133,0.439846,4.96361
0.413298,0.439838,4.96358
0.413115,0.439181,4.96113
0.412932,0.438524,4.95869
0.412749,0.437869,4.95624
0.412566,0.437214,4.9538
0.412384,0.43656,4.95136
0.412202,0.435908,4.94892
0.412019,0.435256,4.94648
0.411837,0.434605,4.94405
0.411656,0.433955,4.94161
0.411474,0.433306,4.93918
0.411292,0.432658,4.93675
0.411111,0.432011,4.93432
0.41093,0.431365,4.9319
0.410749,0.43072,4.92947
0.410568,0.430076,4.92705
0.410387,0.429433,4.92463
0.410207,0.42879,4.92221
0.410026,0.428149,4.91979
0.409846,0.427508,4.91737
0.409666,0.426869,4.91496
0.409486,0.42623,4.91254
0.409306,0.425592,4.91013
0.409127,0.424956,4.90772
0.408947,0.42432,4.90532
0.408768,0.423685,4.90291
0.408589,0.423051,4.90051
0.40841,0.422418,4.89811
0.408231,0.421785,4.8957
0.408053,0.421154,4.89331
0.407874,0.420524,4.89091
0.407696,0.419894,4.88851
0.407517,0.419266,4.88612
0.407339,0.418638,4.88373
0.407162,0.418011,4.88134
0.406984,0.417385,4.87895
0.406806,0.41676,4.87656
0.406629,0.416136,4.87418
0.406452,0.415513,4.8718
0.406275,0.414891,4.86941
0.406098,0.41427,4.86703
0.405921,0.413649,4.86466
0.405744,0.41303,4.86228
0.405568,0.412411,4.85991
0.405391,0.411793,4.85753
0.405215,0.411177,4.85516
0.405039,0.410561,4.85279
0.404863,0.409946,4.85042
0.404688,0.409331,4.84806
0.404512,0.408718,4.84569
0.404337,0.408106,4.84333
0.404161,0.407494,4.84097
0.403986,0.406883,4.83861
0.403811,0.406274,4.83625
0.403636,0.405665,4.8339
0.403462,0.405057,4.83154
0.403287,0.40445,4.82919
0.403113,0.403843,4.82684
0.402939,0.403238,4.82449
0.402765,0.402634,4.82214
0.402591,0.40203,4.8198
0.402417,0.401427,4.81746
0.402243,0.400825,4.81511
0.40207,0.400224,4.81277
0.401897,0.399624,4.81043
0.401723,0.399025,4.8081
0.40155,0.398426,4.80576
0.401378,0.397829,4.80343
0.401205,0.397232,4.80109
0.401032,0.396636,4.79876
0.40086,0.396041,4.79644
0.400688,0.395447,4.79411
0.400515,0.394854,4.79178
0.400343,0.394261,4.78946
0.400172,0.39367,4.78714
0.4,0.393079,4.78482
