wavelength (microns),Re_eps,Im_eps
0.512589,1.83758,0.00686677
0.512308,1.83773,0.00688695
0.512026,1.83787,0.00690722
0.511745,1.83802,0.00692758
0.511465,1.83816,0.00694803
0.511184,1.83831,0.00696856
0.510904,1.83846,0.00698919
0.510624,1.8386,0.0070099
0.510345,1.83875,0.0070307
0.510066,1.8389,0.00705159
0.509787,1.83904,0.00707258
0.509508,1.83919,0.00709365
0.50923,1.83934,0.00711482
0.508952,1.83948,0.00713608
0.508674,1.83963,0.00715743
0.508397,1.83978,0.00717887
0.50812,1.83993,0.00720041
0.507843,1.84007,0.00722204
0.507567,1.84022,0.00724377
0.507291,1.84037,0.0072656
0.507015,1.84052,0.00728752
0.506739,1.84066,0.00730953
0.506464,1.84081,0.00733165
0.506189,1.84096,0.00735386
0.505914,1.84111,0.00737617
0.50564,1.84125,0.00739858
0.505366,1.8414,0.00742109
0.505092,1.84155,0.0074437
0.504819,1.8417,0.00746641
0.504545,1.84185,0.00748922
0.504273,1.842,0.00751213
0.504138,1.84207,0.00752348
0.504,1.84214,0.00753515
0.503728,1.84229,0.00755827
0.503456,1.84244,0.00758149
0.503184,1.84259,0.00760482
0.502913,1.84274,0.00762825
0.502642,1.84289,0.00765179
0.502371,1.84304,0.00767544
0.5021,1.84319,0.00769919
0.50183,1.84334,0.00772305
0.50156,1.84349,0.00774702
0.50129,1.84364,0.00777109
0.501021,1.84379,0.00779528
0.500752,1.84394,0.00781958
0.500483,1.84409,0.00784399
0.500215,1.84424,0.0078685
0.499946,1.84439,0.00789314
0.499678,1.84454,0.00791788
0.499411,1.84469,0.00794274
0.499143,1.84484,0.00796771
0.498876,1.84499,0.0079928
0.49861,1.84514,0.008018
0.498343,1.84529,0.00804332
0.498077,1.84544,0.00806876
0.497811,1.84559,0.00809432
0.497545,1.84574,0.00811999
0.49728,1.84589,0.00814578
0.497015,1.84605,0.0081717
0.49675,1.8462,0.00819773
0.496486,1.84635,0.00822389
0.496221,1.8465,0.00825017
0.495957,1.84665,0.00827657
0.495694,1.84681,0.00830309
0.49543,1.84696,0.00832974
0.495167,1.84711,0.00835652
0.494904,1.84726,0.00838342
0.494642,1.84742,0.00841045
0.49438,1.84757,0.00843761
0.494118,1.84772,0.00846489
0.493856,1.84787,0.00849231
0.493594,1.84803,0.00851985
0.493333,1.84818,0.00854753
0.493072,1.84834,0.00857534
0.492812,1.84849,0.00860328
0.492552,1.84864,0.00863135
0.492291,1.8488,0.00865956
0.492032,1.84895,0.00868791
0.491772,1.84911,0.00871639
0.491513,1.84926,0.008745
0.491254,1.84942,0.00877376
0.490995,1.84957,0.00880265
0.490737,1.84973,0.00883169
0.490479,1.84988,0.00886086
0.490345,1.84996,0.00887604
0.490221,1.85004,0.00889018
0.489963,1.85019,0.00891964
0.489706,1.85035,0.00894924
0.489449,1.8505,0.00897898
0.489192,1.85066,0.00900887
0.488936,1.85082,0.00903891
0.488679,1.85097,0.0090691
0.488423,1.85113,0.00909943
0.488168,1.85129,0.00912991
0.487912,1.85144,0.00916054
0.487657,1.8516,0.00919132
0.487402,1.85176,0.00922226
0.487147,1.85192,0.00925335
0.486893,1.85207,0.00928459
0.486639,1.85223,0.00931598
0.486385,1.85239,0.00934754
0.486131,1.85255,0.00937925
0.485878,1.85271,0.00941111
0.485625,1.85286,0.00944314
0.485372,1.85302,0.00947533
0.48512,1.85318,0.00950767
0.484867,1.85334,0.00954018
0.484615,1.8535,0.00957286
0.484364,1.85366,0.00960569
0.484112,1.85382,0.0096387
0.483861,1.85398,0.00967187
0.48361,1.85414,0.00970521
0.483359,1.8543,0.00973871
0.483109,1.85446,0.00977239
0.482859,1.85462,0.00980624
0.482609,1.85479,0.00984026
0.482359,1.85495,0.00987445
0.48211,1.85511,0.00990882
0.48186,1.85527,0.00994337
0.481612,1.85543,0.00997809
0.481363,1.85559,0.010013
0.481115,1.85576,0.0100481
0.480866,1.85592,0.0100833
0.480619,1.85608,0.0101188
0.480371,1.85625,0.0101544
0.480124,1.85641,0.0101902
0.479876,1.85657,0.0102262
0.47963,1.85674,0.0102624
0.479383,1.8569,0.0102988
0.479137,1.85707,0.0103353
0.478891,1.85723,0.0103721
0.478645,1.85739,0.010409
0.478399,1.85756,0.0104461
0.478154,1.85773,0.0104835
0.477909,1.85789,0.010521
0.477664,1.85806,0.0105587
0.477419,1.85822,0.0105967
0.477175,1.85839,0.0106348
0.476931,1.85856,0.0106731
0.476687,1.85872,0.0107116
0.476552,1.85882,0.0107331
0.476444,1.85889,0.0107504
0.4762,1.85906,0.0107893
0.475957,1.85923,0.0108285
0.475714,1.85939,0.0108678
0.475472,1.85956,0.0109074
0.475229,1.85973,0.0109472
0.474987,1.8599,0.0109872
0.474745,1.86007,0.0110274
0.474504,1.86024,0.0110678
0.474262,1.86041,0.0111084
0.474021,1.86058,0.0111493
0.47378,1.86075,0.0111904
0.47354,1.86092,0.0112317
0.473299,1.86109,0.0112732
0.473059,1.86126,0.011315
0.472819,1.86143,0.011357
0.47258,1.8616,0.0113992
0.47234,1.86177,0.0114416
0.472101,1.86195,0.0114843
0.471862,1.86212,0.0115272
0.471624,1.86229,0.0115704
0.471385,1.86246,0.0116137
0.471147,1.86264,0.0116574
0.470909,1.86281,0.0117012
0.470671,1.86299,0.0117453
0.470434,1.86316,0.0117897
0.470197,1.86333,0.0118343
0.46996,1.86351,0.0118791
0.469723,1.86368,0.0119242
0.469486,1.86386,0.0119696
0.46925,1.86404,0.0120152
0.469014,1.86421,0.0120611
0.468778,1.86439,0.0121072
0.468543,1.86457,0.0121536
0.468307,1.86474,0.0122002
0.468072,1.86492,0.0122471
0.467837,1.8651,0.0122943
0.467603,1.86528,0.0123417
0.467368,1.86546,0.0123894
0.467134,1.86563,0.0124374
0.4669,1.86581,0.0124856
0.466667,1.86599,0.0125342
0.466433,1.86617,0.012583
0.4662,1.86635,0.0126321
0.465967,1.86653,0.0126814
0.465734,1.86672,0.0127311
0.465502,1.8669,0.012781
0.465269,1.86708,0.0128312
0.465037,1.86726,0.0128818
0.464806,1.86744,0.0129326
0.464574,1.86763,0.0129837
0.464343,1.86781,0.0130351
0.464111,1.86799,0.0130868
0.463881,1.86818,0.0131388
0.46365,1.86836,0.0131911
0.463419,1.86855,0.0132437
0.463189,1.86873,0.0132966
0.462959,1.86892,0.0133498
0.462759,1.86908,0.0133965
0.46273,1.8691,0.0134034
0.4625,1.86929,0.0134573
0.462271,1.86948,0.0135114
0.462042,1.86966,0.0135659
0.461813,1.86985,0.0136208
0.461584,1.87004,0.0136759
0.461356,1.87023,0.0137314
0.461128,1.87042,0.0137872
0.4609,1.8706,0.0138434
0.460672,1.87079,0.0138999
0.460444,1.87098,0.0139567
0.460217,1.87117,0.0140138
0.45999,1.87137,0.0140714
0.459763,1.87156,0.0141292
0.459537,1.87175,0.0141874
0.45931,1.87194,0.014246
0.459084,1.87213,0.0143049
0.458858,1.87233,0.0143642
0.458633,1.87252,0.0144238
0.458407,1.87271,0.0144838
0.458182,1.87291,0.0145442
0.457957,1.8731,0.0146049
0.457732,1.8733,0.014666
0.457507,1.87349,0.0147275
0.457283,1.87369,0.0147894
0.457059,1.87389,0.0148516
0.456835,1.87408,0.0149143
0.456611,1.87428,0.0149773
0.456388,1.87448,0.0150407
0.456164,1.87468,0.0151045
0.455941,1.87488,0.0151688
0.455718,1.87508,0.0152334
0.455496,1.87528,0.0152984
0.455273,1.87548,0.0153638
0.455051,1.87568,0.0154297
0.454829,1.87588,0.0154959
